name,location,category,tags
봉화산근린공원,중랑구,1.0,#공원#관광지#근린공원#산책길#산책코스#산책하기좋은곳#자연환경
강동예찬시비,강동구,1.0,#관광지#문화공간#문화명소#애향심#애향심#역사를품은곳#역사속으로
용왕정,양천구,1.0,#걷기#경치좋은곳#관광지#근린공원#산책코스#산책하기좋은곳#연인과함께
동대문 문구완구거리,종로구,1.0,#관광지#남녀노소#동대문구#동대문문구완구거리#문구거리#문구완구
정몽주 동상,마포구,1.0,#고려#관광지#동상#마포구#아이와함께#양화대교#역사#역사공부
서래마을,서초구,1.0,#관광지#남녀노소#도심여행#문화#산책하기#산책하기좋은곳#서래마을
육군사관학교,노원구,1.0,#가족과함께#관광지#교육여행#교육프로그램#군인정신#남녀노소#수도권
자운암(서울),관악구,1.0,#관광지#불교#불교문화#불교사찰#사찰#사찰여행#역사#자연속으로
서울 방이동 고분군,송파구,1.0,#관광지#사적#서울방이동고분군#수도권#역사#역사공부#역사관광지
화계사(서울),강북구,1.0,#관광지#불교#불교사찰#사찰#사찰여행#역사#자연속으로#자연좋은곳
충익공신경진묘역,중랑구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
흥천사,성북구,1.0,#관광지#불교#불교사찰#사찰#사찰여행#역사#자연속으로#자연좋은곳
승가사(서울),종로구,1.0,#관광지#불교#불교사찰#사찰#사찰여행#역사#자연속으로#자연좋은곳
청담패션거리,강남구,1.0,#관광지#남녀노소#문화예술#복합문화공간#쇼핑#수도권#연인과함께
도선사(서울),강북구,1.0,#관광지#불교#불교문화#불교사찰#사찰#사찰여행#역사#자연속으로
압구정 로데오거리,강남구,1.0,#가족과함께#강남구#강남시티투어#관광지#산책하기좋은곳#쇼핑거리
봉원사(서울),서대문구,1.0,#관광지#봉원사#불교#불교사찰#사찰#서울여행#역사#역사관광지
서울 문묘와 성균관,종로구,1.0,#관광지#성균관#역사#역사공부#역사관광#역사관광지#역사를품은곳
반포대교 달빛무지개분수,서초구,1.0,#감성사진#경치좋은곳#관광지#데이트코스#반포대교#반포대교달빛무지개분수
서울식물원,강서구,1.0,#가족과함께#관광지#미세먼지_피하는_실내여행#식물원#아이와함께
백련사(서울),강북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
오미요리연구소,동대문구,1.0,#관광지#체험
서촌마을,종로구,1.0,#걷기길#관광지#데이트장소추천#산책길#산책하기#산책하기좋은곳
사자암(서울),동작구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
삼성암(서울),강북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
명동 남대문 북창동 다동무교동 관광특구,중구,1.0,#관광지#기념품판매#데이트코스#도심여행#명동남대문북창동다동무교동관광특구
종로 청계 관광특구,종로구,1.0,#걷기여행#관광지#근대문화유산#도심여행#마을축제#산책하기좋은곳
잠실 관광특구,송파구,1.0,#관광지#놀이동산&테마파크#문화행사#복합문화공간#산책길#산책하기
마포중앙도서관,마포구,1.0,#관광지#도서관
서울 삼전도비,송파구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
반공 청년운동 순국 열사 기념비,중구,1.0,#관광지#반공청년운동순국열사기념비#수도권#역사#역사공부#역사관광지
상동교회,중구,1.0,#관광지#상동교회#수도권#아이와함께#역사#역사공부#역사를품은곳
우당 이회영 선생 흉상,중구,1.0,#관광지#수도권#아이와함께#역사#역사공부#역사를품은곳#역사속
아띠인력거,종로구,1.0,#관광지#서울가볼만한곳#서울놀기#서울여행코스#서울핫플#연인과함께
다이나믹 메이즈 (서울 인사동점),종로구,1.0,#관광지#다이나믹메이즈#도심여행#레포츠체험#복합문화공간#수도권
자양동 양꼬치거리 (중국음식문화거리),광진구,1.0,#관광지#꼬치구이#양고기#양꼬치#음식문화#음식문화#음식문화거리
대림동 차이나타운,영등포구,1.0,#관광지#맛집골목#맛집여행#맛집투어#먹자골목#수타짜장면#유명중국집
레일크루즈 해랑열차,용산구,1.0,#관광지#기차여행#부모님과함께#전국여행#체험#추억여행#친구와함께
디지털 파빌리온,마포구,1.0,#VR체험#관광지#교육프로그램#디지털파빌리온#산업관광#수도권#아이와함께
고촌홀(제약박물관),서대문구,1.0,#건강식#건강여행#고촌홀#관광지#근대산업유산#남녀노소#수도권
강남 마이스 관광특구,강남구,1.0,#걷기여행#관광지#기념품판매#남녀노소#도심여행#복합문화공간#서울투어
놀이똥산,종로구,1.0,#가족과함께#관광지#남녀노소#미세먼지_피하는_실내여행#사진찍기
홍대 벽화거리,마포구,1.0,#관광지#사진찍기좋은곳#사진촬영#사진촬영명소#서울데이트장소#연인과함께
연남동 공방거리,마포구,1.0,#골목문화공간#공방거리#공예#관광지#산책길#산책하기#산책하기좋은곳
상수동 카페거리,마포구,1.0,#관광지#데이트#분위기좋은카페#서울카페#연인과함께#이색카페#체험
로렌스길,마포구,1.0,#골목길#골목문화공간#골목식당#골목여행#관광지#데이트장소추천
광흥당,마포구,1.0,#관광지#광흥당#국악#국악공연#수강#수도권#아이와함께#이색체험
경의선책거리,마포구,1.0,#경의선#경의선책거리#관광지#복합문화#복합문화공간#복합시설#산책하기
올림픽대교,송파구,1.0,#건축물#관광지#다리#드라이브코스#서울야경#서울올림픽#수도권
삼청동길,종로구,1.0,#관광지#데이트장소추천#도심여행#산책길#산책하기#산책하기좋은곳
방화대교,강서구,1.0,#가족과함께#건축물#관광지#남녀노소#다리#대교#방화대교#서울야경
한강시민공원 광나루지구(광나루한강공원),강동구,1.0,#걷기길#관광지#광나루한강공원#나들이#도심여행#야경투어#연인과함께
천도교중앙대교당,종로구,1.0,#관광지#교과서속여행#나홀로여행#도심여행#역사#역사공부#역사관광지
목멱산봉수대터,중구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
서울 구 러시아공사관,중구,1.0,#관광지#근대문화유산#도심여행#서울구러시아공관#아이와함께#역사
충주 정토사지 홍법국사탑,용산구,1.0,#관광지#역사#역사공부#역사관광#역사관광지#역사를품은곳#역사문화재
황금온천,서초구,1.0,#가족과함께#관광지#남녀노소#목욕탕#연인과함께#온천수#찜질방
서울 고려대학교 중앙도서관,성북구,1.0,#건축사#건축여행#고려대학교#관광지#국내건축물#근대건축#근대문화유산
피노파밀리아,노원구,1.0,#관광지#도심여행#문화공간#복합문화공간#아이와함께#연인과함께
삼해소주가,종로구,1.0,#관광지#남녀노소#삼해소주가#서울무형문화재#수도권#우리술#이색체험
VRZONE CINEMA(브이알존 시네마),강남구,1.0,#관광지#데이트장소추천#브이알존#서울데이트#실내관광지#실내놀이터
오휘스파논현,강남구,1.0,#관광지#부모님과함께#뷰티&스파#뷰티투어#스킨케어#스파#연인과함께
서울역,용산구,1.0,#견학#관광지#산업관광#산업관광지#서울역#수도권#아이와함께#안전교육
보나장신구박물관,종로구,1.0,#가족과함께#공예품#관광지#머리장식#문화공간#문화시설#박물관
서울 고려대학교 본관,성북구,1.0,#고려대학교#관광지#근대문화유산#서울고려대학교본관#역사#역사공부
서울 연세대학교 스팀슨관,서대문구,1.0,#관광지#근대문화유산#서울연세대학교스팀슨관#역사#역사공부#역사관광지
서울 연세대학교 언더우드관,서대문구,1.0,#관광지#근대문화유산#서울연세대학교언더우드관#역사#역사공부#역사관광지
서울 연세대학교 아펜젤러관,서대문구,1.0,#관광지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속
보문사(서울),성북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
"서울교통공사 차량기지 (고덕, 방화, 수서, 군자, 신정, 신내, 천왕, 창동)",성동구,1.0,#관광지#교육장#교육체험#교육프로그램#산업관광#산업관광지#서울교통공사
브이알존 큐브 강남점,서초구,1.0,#VR체험#관광지#남녀노소#실내데이트#실내레포츠#실내여행지#아이가_좋아하는_여행
VRZONE 용산 아이파크몰점,용산구,1.0,#VR체험#관광지#데이트장소추천#실내데이트#실내여행지#아이가_좋아하는_여행
"서울교통공사 차량기지 (도봉, 모란기지)",성동구,1.0,#견학프로그램#관광지#교육여행#교육체험#교육프로그램#서울교통공사
백악미술관,종로구,1.0,#관광지#문화시설
브이알존 엑스 코엑스 직영점,강남구,1.0,#VR체험#가상현실#가족과함께#관광지#데이트장소#삼성동#스타필드코엑스몰
JTBC,마포구,1.0,#JTBC#견학#관광지#산업관광#산업관광지#수도권#아이와함께#이색체험
MBC WORLD(견학홀),마포구,1.0,#관광지#산업관광#산업관광지
중앙고등학교,종로구,1.0,#관광지#문화재#사적지#서울중앙고등학교#수도권#역사#역사공부
연세로,서대문구,1.0,#관광지#맛집탐방#쇼핑거리#숨은맛집#연세대학교#연인과함께#우수쇼핑
남산서울타워,용산구,1.0,#19_20한국관광100선#가족여행#관광지#나홀로여행#남산서울타워
답십리 고미술상가,동대문구,1.0,#가족과함께#고미술#고미술품#골동품#관광지#기념물판매#남녀노소
경국사(서울),성북구,1.0,#가족여행#경국사#관광지#도심여행#불교#불교문화#사찰#사찰&산사
금선사(서울),종로구,1.0,#관광지#금선사신중도#불교#불교문화#사찰#사찰여행#서울금선사
서울어린이대공원,광진구,1.0,#가족여행#걷기여행#관광지#나들이#놀이동산&테마파크#당일치기여행
감로암(서울),종로구,1.0,#관광지#역사
한강시민공원 여의도지구(여의도한강공원),영등포구,1.0,#2019년4월_Tmap추천_여행예보#걷기길#관광지#나들이#도심여행
내원사(서울),성북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
대각사,종로구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
대성사(서울),서초구,1.0,#가족여행#관광지#대성사(서울)#불교#불교문화#사찰#사찰&산사#사찰여행
만월암(서울),도봉구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
문수사(서울),종로구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
미타사(성북),성북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
봉국사(서울),성북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
미타사(성동),성동구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
신검사(서울),강북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
보광사 보광선원(서울),강북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
본원정사(서울),강북구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
자매공원(앙카라공원),영등포구,1.0,#걷기길#관광지#나들이#남녀노소#도심공원#산책길#산책하기#산책하기좋은곳
만해한용운심우장,성북구,1.0,#가족과함께#관광지#아이와함께#역사#역사공부#역사관광지#역사를품은곳
용암사(서울),은평구,1.0,#관광지#불교#불교문화#사찰#사찰여행#역사#자연속으로#자연환경
